model,dataset,category,seed,condition,ctype,severity,rescue,image_index,is_anomalous,anomaly_score,experiment
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,18,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,19,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,20,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,21,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,22,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,23,1,0.9935855269432068,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,24,1,0.9946524500846863,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,25,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,26,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,27,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,28,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,29,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,30,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,31,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,32,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,33,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,34,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,35,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,36,0,0.8680734634399414,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,37,0,0.887468695640564,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,38,0,0.9695435762405396,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,39,0,0.935857892036438,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,40,0,0.9526948928833008,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,41,0,0.9498524069786072,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,42,0,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,43,0,0.9990663528442383,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,44,0,0.9670391082763672,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,45,0,0.9530863165855408,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,46,0,0.9555066823959351,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,47,0,0.8918389081954956,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,48,0,0.9662535190582275,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,49,0,0.9807324409484863,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,50,0,0.9298840761184692,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,51,0,0.9712969064712524,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,52,0,0.9123587608337402,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,53,0,0.8994795680046082,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,54,0,0.8796091079711914,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,55,0,0.8773834705352783,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,56,0,0.8942176103591919,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,57,0,0.909477710723877,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,58,0,0.870667576789856,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,59,0,0.9100123047828674,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,60,0,0.8777083158493042,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,61,0,0.9059740304946899,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,62,0,0.9119640588760376,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,63,0,0.8556698560714722,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,64,1,0.9926168322563171,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,65,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,66,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,67,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,68,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,69,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,70,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,71,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,72,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,73,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,74,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,75,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,76,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,77,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,78,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,79,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,80,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,81,1,0.9018188714981079,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,82,1,0.9626962542533875,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,83,1,0.9100670218467712,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,84,1,0.9457526206970215,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,85,1,0.9298818111419678,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,86,1,0.9083878993988037,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,87,1,0.8996942043304443,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,88,1,0.9673764705657959,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,89,1,0.8746744394302368,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,90,1,0.8685257434844971,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,91,1,0.91704922914505,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,92,1,0.8896236419677734,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,93,1,0.9052653312683105,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,94,1,0.9032943248748779,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,95,1,0.9135276079177856,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,96,1,0.930148720741272,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,97,1,0.9160681366920471,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,98,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,99,1,0.977278470993042,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,100,1,0.9442649483680725,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,101,1,0.9077057838439941,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,102,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,103,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,104,1,0.9512392282485962,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,105,1,0.9893890619277954,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,106,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,107,1,0.9625622034072876,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,108,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,109,1,0.9507133960723877,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,110,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,111,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,112,1,0.9091669321060181,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,113,1,0.9277904033660889,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,114,1,0.9525247812271118,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,115,1,0.9282687902450562,feature_space
PatchCore,MVTec-AD,carpet,42,degraded,motion_blur,moderate,none,116,1,0.9287208914756775,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),0,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),1,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),2,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),3,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),4,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),5,1,0.9197332859039307,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),6,1,0.8747729063034058,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),7,1,0.9661961197853088,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),8,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),9,1,0.8660335540771484,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),10,1,0.9298115968704224,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),11,1,0.8686667084693909,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),12,1,0.9746655225753784,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),13,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),14,1,0.808063268661499,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),15,1,0.8852121829986572,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),16,1,0.7943464517593384,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),17,1,0.9180535078048706,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),18,1,0.9974960088729858,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),19,1,0.945783257484436,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),20,1,0.6397063136100769,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),21,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),22,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),23,1,0.9392516613006592,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),24,1,0.9880809783935547,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),25,1,0.8614203333854675,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),26,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),27,1,0.9582068920135498,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),28,1,0.9925215244293213,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),29,1,0.9504290819168091,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),30,1,0.9355290532112122,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),31,1,0.9179051518440247,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),32,1,0.9459842443466187,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),33,1,0.8923134803771973,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),34,1,0.984620213508606,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),35,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),36,0,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),37,0,0.7154887914657593,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),38,0,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),39,0,0.9093257188796997,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),40,0,0.9522782564163208,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),41,0,0.7090543508529663,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),42,0,0.8388617038726807,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),43,0,0.995814859867096,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),44,0,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),45,0,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),46,0,0.9303033351898193,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),47,0,0.7126650214195251,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),48,0,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),49,0,0.9964502453804016,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),50,0,0.9539886713027954,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),51,0,0.747981071472168,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),52,0,0.907039999961853,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),53,0,0.6698443293571472,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),54,0,0.9931396245956421,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),55,0,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),56,0,0.9753862023353577,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),57,0,0.8855640888214111,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),58,0,0.957990288734436,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),59,0,0.9773695468902588,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),60,0,0.977969229221344,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),61,0,0.7255600690841675,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),62,0,0.9135861396789551,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),63,0,0.6437453627586365,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),64,1,0.7514499425888062,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),65,1,0.9644114971160889,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),66,1,0.8830547332763672,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),67,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),68,1,0.9148697853088379,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),69,1,0.9960431456565857,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),70,1,0.9711251258850098,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),71,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),72,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),73,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),74,1,0.8800925016403198,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),75,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),76,1,0.8234546184539795,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),77,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),78,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),79,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),80,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),81,1,0.6949238777160645,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),82,1,0.9297477602958679,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),83,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),84,1,0.8688517808914185,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),85,1,0.7703087329864502,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),86,1,0.7412936687469482,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),87,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),88,1,0.6835919618606567,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),89,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),90,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),91,1,0.8764208555221558,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),92,1,0.7485042810440063,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),93,1,0.7019392251968384,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),94,1,0.768951416015625,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),95,1,0.9948646426200867,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),96,1,0.736133337020874,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),97,1,0.6593419313430786,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),98,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),99,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),100,1,0.7867030501365662,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),101,1,0.7774899005889893,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),102,1,1.0,feature_space
PatchCore,MVTec-AD,carpet,42,rescued,motion_blur,moderate,Wiener (Motion PSF),103,1,1.0,feature_space
